"ID_PrecioDiario","Declaracion","Fecha","Fecha_anterior","Oferta","Precio","PrecioAnterior","Publico","Establecimiento","Feria_id","Presentacion_Producto"
173370676,2025-01-01 06:34:55,2025-01-01,"\N",0,540,"\N","\N",666,"\N",318
173370677,2025-01-01 06:34:57,2025-01-01,"\N",0,1030,"\N","\N",668,"\N",357
173370678,2025-01-01 06:34:56,2025-01-01,"\N",0,439,"\N","\N",663,"\N",321
173370679,2025-01-01 06:34:56,2025-01-01,"\N",0,540,"\N","\N",667,"\N",318
173370680,2025-01-01 06:34:57,2025-01-01,"\N",0,1030,"\N","\N",669,"\N",357
173370681,2025-01-01 06:34:56,2025-01-01,"\N",0,439,"\N","\N",664,"\N",321
173370682,2025-01-01 06:34:58,2025-01-01,"\N",0,1030,"\N","\N",670,"\N",357
173370683,2025-01-01 06:34:56,2025-01-01,"\N",0,540,"\N","\N",668,"\N",318
173370684,2025-01-01 06:34:56,2025-01-01,"\N",0,77,"\N","\N",663,"\N",125
173370685,2025-01-01 06:34:56,2025-01-01,"\N",0,439,"\N","\N",665,"\N",321
173370686,2025-01-01 06:34:58,2025-01-01,"\N",0,1030,"\N","\N",671,"\N",357
173370687,2025-01-01 06:34:56,2025-01-01,"\N",0,540,"\N","\N",669,"\N",318
173370688,2025-01-01 06:34:58,2025-01-01,"\N",0,1030,"\N","\N",672,"\N",357
173370689,2025-01-01 06:34:56,2025-01-01,"\N",0,77,"\N","\N",664,"\N",125
173370690,2025-01-01 06:34:56,2025-01-01,"\N",0,439,"\N","\N",666,"\N",321
173370691,2025-01-01 06:34:56,2025-01-01,"\N",0,345,"\N","\N",663,"\N",34
173370692,2025-01-01 06:34:56,2025-01-01,"\N",0,540,"\N","\N",670,"\N",318
173370693,2025-01-01 06:34:56,2025-01-01,"\N",0,77,"\N","\N",665,"\N",125
173370694,2025-01-01 06:34:56,2025-01-01,"\N",0,439,"\N","\N",667,"\N",321
173370695,2025-01-01 06:34:56,2025-01-01,"\N",0,77,"\N","\N",666,"\N",125
173370696,2025-01-01 06:34:56,2025-01-01,"\N",0,345,"\N","\N",664,"\N",34
173370697,2025-01-01 06:34:58,2025-01-01,"\N",0,1030,"\N","\N",673,"\N",357
173370698,2025-01-01 06:34:56,2025-01-01,"\N",0,540,"\N","\N",671,"\N",318
173370699,2025-01-01 06:34:56,2025-01-01,"\N",0,77,"\N","\N",667,"\N",125
173370700,2025-01-01 06:34:56,2025-01-01,"\N",0,439,"\N","\N",668,"\N",321
173370701,2025-01-01 06:34:56,2025-01-01,"\N",0,345,"\N","\N",665,"\N",34
173370702,2025-01-01 06:34:57,2025-01-01,"\N",0,710,"\N","\N",663,"\N",331
173370703,2025-01-01 06:34:58,2025-01-01,"\N",0,1030,"\N","\N",674,"\N",357
173370704,2025-01-01 06:34:56,2025-01-01,"\N",0,540,"\N","\N",672,"\N",318
173370705,2025-01-01 06:34:56,2025-01-01,"\N",0,345,"\N","\N",666,"\N",34
173370706,2025-01-01 06:34:56,2025-01-01,"\N",0,439,"\N","\N",669,"\N",321
173370707,2025-01-01 06:34:57,2025-01-01,"\N",0,710,"\N","\N",664,"\N",331
173370708,2025-01-01 06:34:56,2025-01-01,"\N",0,345,"\N","\N",667,"\N",34
173370709,2025-01-01 06:34:56,2025-01-01,"\N",0,77,"\N","\N",668,"\N",125
173370710,2025-01-01 06:34:58,2025-01-01,"\N",0,191,"\N","\N",663,"\N",348
173370711,2025-01-01 06:34:58,2025-01-01,"\N",0,1030,"\N","\N",675,"\N",357
173370712,2025-01-01 06:34:57,2025-01-01,"\N",0,710,"\N","\N",665,"\N",331
173370713,2025-01-01 06:34:58,2025-01-01,"\N",0,191,"\N","\N",664,"\N",348
173370714,2025-01-01 06:34:56,2025-01-01,"\N",0,77,"\N","\N",669,"\N",125
173370715,2025-01-01 06:34:56,2025-01-01,"\N",0,540,"\N","\N",673,"\N",318
173370716,2025-01-01 06:34:56,2025-01-01,"\N",0,439,"\N","\N",670,"\N",321
173370717,2025-01-01 06:34:56,2025-01-01,"\N",0,345,"\N","\N",668,"\N",34
173370718,2025-01-01 06:34:58,2025-01-01,"\N",0,1030,"\N","\N",676,"\N",357
173370719,2025-01-01 06:34:56,2025-01-01,"\N",0,540,"\N","\N",674,"\N",318
173370720,2025-01-01 06:34:58,2025-01-01,"\N",0,191,"\N","\N",665,"\N",348
173370721,2025-01-01 06:34:58,2025-01-01,"\N",0,796,"\N","\N",663,"\N",326
173370722,2025-01-01 06:34:56,2025-01-01,"\N",0,439,"\N","\N",671,"\N",321
173370723,2025-01-01 06:34:56,2025-01-01,"\N",0,540,"\N","\N",675,"\N",318
173370724,2025-01-01 06:34:56,2025-01-01,"\N",0,345,"\N","\N",669,"\N",34
173370725,2025-01-01 06:34:57,2025-01-01,"\N",0,710,"\N","\N",666,"\N",331
173370726,2025-01-01 06:34:56,2025-01-01,"\N",0,77,"\N","\N",670,"\N",125
173370727,2025-01-01 06:34:58,2025-01-01,"\N",0,191,"\N","\N",666,"\N",348
173370728,2025-01-01 06:34:58,2025-01-01,"\N",0,1030,"\N","\N",677,"\N",357
173370729,2025-01-01 06:34:57,2025-01-01,"\N",0,710,"\N","\N",667,"\N",331
173370730,2025-01-01 06:34:56,2025-01-01,"\N",0,540,"\N","\N",676,"\N",318
173370731,2025-01-01 06:34:56,2025-01-01,"\N",0,345,"\N","\N",670,"\N",34
173370732,2025-01-01 06:34:58,2025-01-01,"\N",0,191,"\N","\N",667,"\N",348
173370733,2025-01-01 06:29:50,2025-01-01,"\N",0,191,"\N","\N",667,"\N",348
173370734,2025-01-01 06:34:58,2025-01-01,"\N",0,796,"\N","\N",664,"\N",326
173370735,2025-01-01 06:34:56,2025-01-01,"\N",0,439,"\N","\N",672,"\N",321
173370736,2025-01-01 06:34:56,2025-01-01,"\N",0,77,"\N","\N",671,"\N",125
173370737,2025-01-01 06:34:58,2025-01-01,"\N",0,1030,"\N","\N",678,"\N",357
173370738,2025-01-01 06:34:58,2025-01-01,"\N",0,191,"\N","\N",668,"\N",348
173370739,2025-01-01 06:34:58,2025-01-01,"\N",0,796,"\N","\N",665,"\N",326
173370740,2025-01-01 06:29:50,2025-01-01,"\N",0,191,"\N","\N",668,"\N",348
173370741,2025-01-01 06:34:56,2025-01-01,"\N",0,540,"\N","\N",677,"\N",318
173370742,2025-01-01 06:34:57,2025-01-01,"\N",0,710,"\N","\N",668,"\N",331
173370743,2025-01-01 06:34:56,2025-01-01,"\N",0,77,"\N","\N",672,"\N",125
173370744,2025-01-01 06:34:56,2025-01-01,"\N",0,345,"\N","\N",671,"\N",34
173370745,2025-01-01 06:34:56,2025-01-01,"\N",0,439,"\N","\N",673,"\N",321
173370746,2025-01-01 06:34:58,2025-01-01,"\N",0,191,"\N","\N",669,"\N",348
173370747,2025-01-01 06:29:51,2025-01-01,"\N",0,191,"\N","\N",669,"\N",348
173370748,2025-01-01 06:34:58,2025-01-01,"\N",0,1030,"\N","\N",679,"\N",357
173370749,2025-01-01 06:34:58,2025-01-01,"\N",0,796,"\N","\N",666,"\N",326
173370750,2025-01-01 06:34:56,2025-01-01,"\N",0,540,"\N","\N",678,"\N",318
173370751,2025-01-01 06:34:57,2025-01-01,"\N",0,710,"\N","\N",669,"\N",331
173370752,2025-01-01 06:34:56,2025-01-01,"\N",0,345,"\N","\N",672,"\N",34
173370753,2025-01-01 06:34:56,2025-01-01,"\N",0,77,"\N","\N",673,"\N",125
173370754,2025-01-01 06:34:58,2025-01-01,"\N",0,191,"\N","\N",670,"\N",348
173370755,2025-01-01 06:34:56,2025-01-01,"\N",0,439,"\N","\N",674,"\N",321
173370756,2025-01-01 06:29:51,2025-01-01,"\N",0,191,"\N","\N",670,"\N",348
173370757,2025-01-01 06:34:58,2025-01-01,"\N",0,796,"\N","\N",667,"\N",326
173370758,2025-01-01 06:34:57,2025-01-01,"\N",0,77,"\N","\N",674,"\N",125
173370759,2025-01-01 06:34:58,2025-01-01,"\N",0,710,"\N","\N",670,"\N",331
173370760,2025-01-01 06:34:56,2025-01-01,"\N",0,345,"\N","\N",673,"\N",34
173370761,2025-01-01 06:34:59,2025-01-01,"\N",0,1030,"\N","\N",680,"\N",357
173370762,2025-01-01 06:34:58,2025-01-01,"\N",0,191,"\N","\N",671,"\N",348
173370763,2025-01-01 06:29:51,2025-01-01,"\N",0,191,"\N","\N",671,"\N",348
173370764,2025-01-01 06:34:56,2025-01-01,"\N",0,540,"\N","\N",679,"\N",318
173370765,2025-01-01 06:34:57,2025-01-01,"\N",0,77,"\N","\N",675,"\N",125
173370766,2025-01-01 06:34:58,2025-01-01,"\N",0,796,"\N","\N",668,"\N",326
173370767,2025-01-01 06:34:57,2025-01-01,"\N",0,439,"\N","\N",675,"\N",321
173370768,2025-01-01 06:34:56,2025-01-01,"\N",0,345,"\N","\N",674,"\N",34
173370769,2025-01-01 06:34:58,2025-01-01,"\N",0,710,"\N","\N",671,"\N",331
173370770,2025-01-01 06:34:57,2025-01-01,"\N",0,540,"\N","\N",680,"\N",318
173370771,2025-01-01 06:34:57,2025-01-01,"\N",0,77,"\N","\N",676,"\N",125
173370772,2025-01-01 06:34:59,2025-01-01,"\N",0,1030,"\N","\N",681,"\N",357
173370773,2025-01-01 06:34:57,2025-01-01,"\N",0,439,"\N","\N",676,"\N",321
173370774,2025-01-01 06:34:58,2025-01-01,"\N",0,191,"\N","\N",672,"\N",348
173370775,2025-01-01 06:34:58,2025-01-01,"\N",0,710,"\N","\N",672,"\N",331
173370776,2025-01-01 06:29:51,2025-01-01,"\N",0,191,"\N","\N",672,"\N",348
173370777,2025-01-01 06:34:58,2025-01-01,"\N",0,796,"\N","\N",669,"\N",326
173370778,2025-01-01 06:34:56,2025-01-01,"\N",0,345,"\N","\N",675,"\N",34
173370779,2025-01-01 06:34:57,2025-01-01,"\N",0,439,"\N","\N",677,"\N",321
173370780,2025-01-01 06:34:57,2025-01-01,"\N",0,345,"\N","\N",676,"\N",34
173370781,2025-01-01 06:34:58,2025-01-01,"\N",0,796,"\N","\N",670,"\N",326
173370782,2025-01-01 06:34:57,2025-01-01,"\N",0,540,"\N","\N",681,"\N",318
173370783,2025-01-01 06:34:58,2025-01-01,"\N",0,710,"\N","\N",673,"\N",331
173370784,2025-01-01 06:34:57,2025-01-01,"\N",0,77,"\N","\N",677,"\N",125
173370785,2025-01-01 06:34:59,2025-01-01,"\N",0,1030,"\N","\N",682,"\N",357
173370786,2025-01-01 06:34:57,2025-01-01,"\N",0,77,"\N","\N",678,"\N",125
173370787,2025-01-01 06:34:57,2025-01-01,"\N",0,345,"\N","\N",677,"\N",34
173370788,2025-01-01 06:34:58,2025-01-01,"\N",0,796,"\N","\N",671,"\N",326
173370789,2025-01-01 06:34:57,2025-01-01,"\N",0,540,"\N","\N",682,"\N",318
173370790,2025-01-01 06:34:58,2025-01-01,"\N",0,191,"\N","\N",673,"\N",348
173370791,2025-01-01 06:34:57,2025-01-01,"\N",0,77,"\N","\N",679,"\N",125
173370792,2025-01-01 06:29:51,2025-01-01,"\N",0,191,"\N","\N",673,"\N",348
173370793,2025-01-01 06:34:58,2025-01-01,"\N",0,710,"\N","\N",674,"\N",331
173370794,2025-01-01 06:34:58,2025-01-01,"\N",0,796,"\N","\N",672,"\N",326
173370795,2025-01-01 06:34:57,2025-01-01,"\N",0,345,"\N","\N",678,"\N",34
173370796,2025-01-01 06:34:59,2025-01-01,"\N",0,1030,"\N","\N",683,"\N",357
173370797,2025-01-01 06:34:57,2025-01-01,"\N",0,439,"\N","\N",678,"\N",321
173370798,2025-01-01 06:34:58,2025-01-01,"\N",0,191,"\N","\N",674,"\N",348
173370799,2025-01-01 06:29:51,2025-01-01,"\N",0,191,"\N","\N",674,"\N",348
173370800,2025-01-01 06:34:57,2025-01-01,"\N",0,540,"\N","\N",683,"\N",318
173370801,2025-01-01 06:34:58,2025-01-01,"\N",0,191,"\N","\N",675,"\N",348
173370802,2025-01-01 06:34:57,2025-01-01,"\N",0,77,"\N","\N",680,"\N",125
173370803,2025-01-01 06:34:57,2025-01-01,"\N",0,439,"\N","\N",679,"\N",321
173370804,2025-01-01 06:34:57,2025-01-01,"\N",0,345,"\N","\N",679,"\N",34
173370805,2025-01-01 06:34:58,2025-01-01,"\N",0,710,"\N","\N",675,"\N",331
173370806,2025-01-01 06:34:58,2025-01-01,"\N",0,796,"\N","\N",673,"\N",326
173370807,2025-01-01 06:34:59,2025-01-01,"\N",0,1030,"\N","\N",684,"\N",357
173370808,2025-01-01 06:34:57,2025-01-01,"\N",0,77,"\N","\N",681,"\N",125
173370809,2025-01-01 06:34:59,2025-01-01,"\N",0,191,"\N","\N",676,"\N",348
173370810,2025-01-01 06:34:57,2025-01-01,"\N",0,540,"\N","\N",684,"\N",318
173370811,2025-01-01 06:34:58,2025-01-01,"\N",0,710,"\N","\N",676,"\N",331
173370812,2025-01-01 06:34:59,2025-01-01,"\N",0,796,"\N","\N",674,"\N",326
173370813,2025-01-01 06:34:57,2025-01-01,"\N",0,345,"\N","\N",680,"\N",34
173370814,2025-01-01 06:34:59,2025-01-01,"\N",0,191,"\N","\N",677,"\N",348
173370815,2025-01-01 06:34:57,2025-01-01,"\N",0,439,"\N","\N",680,"\N",321
173370816,2025-01-01 06:34:58,2025-01-01,"\N",0,710,"\N","\N",677,"\N",331
173370817,2025-01-01 06:34:59,2025-01-01,"\N",0,796,"\N","\N",675,"\N",326
173370818,2025-01-01 06:34:57,2025-01-01,"\N",0,540,"\N","\N",685,"\N",318
173370819,2025-01-01 06:34:58,2025-01-01,"\N",0,710,"\N","\N",678,"\N",331
173370820,2025-01-01 06:34:57,2025-01-01,"\N",0,439,"\N","\N",681,"\N",321
173370821,2025-01-01 06:34:59,2025-01-01,"\N",0,191,"\N","\N",678,"\N",348
173370822,2025-01-01 06:34:57,2025-01-01,"\N",0,77,"\N","\N",682,"\N",125
173370823,2025-01-01 06:34:57,2025-01-01,"\N",0,345,"\N","\N",681,"\N",34
173370824,2025-01-01 06:34:59,2025-01-01,"\N",0,1030,"\N","\N",685,"\N",357
173370825,2025-01-01 06:34:59,2025-01-01,"\N",0,796,"\N","\N",676,"\N",326
173370826,2025-01-01 06:29:51,2025-01-01,"\N",0,1030,"\N","\N",685,"\N",357
173370827,2025-01-01 06:34:59,2025-01-01,"\N",0,191,"\N","\N",679,"\N",348
173370828,2025-01-01 06:34:57,2025-01-01,"\N",0,345,"\N","\N",682,"\N",34
173370829,2025-01-01 06:34:57,2025-01-01,"\N",0,439,"\N","\N",682,"\N",321
173370830,2025-01-01 06:29:51,2025-01-01,"\N",0,191,"\N","\N",679,"\N",348
173370831,2025-01-01 06:34:59,2025-01-01,"\N",0,191,"\N","\N",680,"\N",348
173370832,2025-01-01 06:34:57,2025-01-01,"\N",0,77,"\N","\N",683,"\N",125
173370833,2025-01-01 06:34:58,2025-01-01,"\N",0,710,"\N","\N",679,"\N",331
173370834,2025-01-01 06:34:59,2025-01-01,"\N",0,1030,"\N","\N",686,"\N",357
173370835,2025-01-01 06:34:57,2025-01-01,"\N",0,345,"\N","\N",683,"\N",34
173370836,2025-01-01 06:34:57,2025-01-01,"\N",0,439,"\N","\N",683,"\N",321
173370837,2025-01-01 06:34:59,2025-01-01,"\N",0,191,"\N","\N",681,"\N",348
173370838,2025-01-01 06:34:57,2025-01-01,"\N",0,540,"\N","\N",686,"\N",318
173370839,2025-01-01 06:34:59,2025-01-01,"\N",0,710,"\N","\N",680,"\N",331
173370840,2025-01-01 06:34:57,2025-01-01,"\N",0,77,"\N","\N",684,"\N",125
173370841,2025-01-01 06:34:59,2025-01-01,"\N",0,796,"\N","\N",677,"\N",326
173370842,2025-01-01 06:34:57,2025-01-01,"\N",0,439,"\N","\N",684,"\N",321
173370843,2025-01-01 06:34:57,2025-01-01,"\N",0,345,"\N","\N",684,"\N",34
173370844,2025-01-01 06:34:59,2025-01-01,"\N",0,1030,"\N","\N",687,"\N",357
173370845,2025-01-01 06:34:58,2025-01-01,"\N",0,77,"\N","\N",685,"\N",125
173370846,2025-01-01 06:34:57,2025-01-01,"\N",0,540,"\N","\N",687,"\N",318
173370847,2025-01-01 06:34:59,2025-01-01,"\N",0,191,"\N","\N",682,"\N",348
173370848,2025-01-01 06:34:59,2025-01-01,"\N",0,710,"\N","\N",681,"\N",331
173370849,2025-01-01 06:34:59,2025-01-01,"\N",0,796,"\N","\N",678,"\N",326
173370850,2025-01-01 06:29:51,2025-01-01,"\N",0,1030,"\N","\N",687,"\N",357
173370851,2025-01-01 06:34:57,2025-01-01,"\N",0,345,"\N","\N",685,"\N",34
173370852,2025-01-01 06:34:58,2025-01-01,"\N",0,439,"\N","\N",685,"\N",321
173370853,2025-01-01 06:34:59,2025-01-01,"\N",0,191,"\N","\N",683,"\N",348
173370854,2025-01-01 06:34:57,2025-01-01,"\N",0,345,"\N","\N",686,"\N",34
173370855,2025-01-01 06:34:59,2025-01-01,"\N",0,1030,"\N","\N",688,"\N",357
173370856,2025-01-01 06:34:58,2025-01-01,"\N",0,77,"\N","\N",686,"\N",125
173370857,2025-01-01 06:34:57,2025-01-01,"\N",0,540,"\N","\N",688,"\N",318
173370858,2025-01-01 06:29:52,2025-01-01,"\N",0,1030,"\N","\N",688,"\N",357
173370859,2025-01-01 06:34:59,2025-01-01,"\N",0,710,"\N","\N",682,"\N",331
173370860,2025-01-01 06:34:59,2025-01-01,"\N",0,796,"\N","\N",679,"\N",326
173370861,2025-01-01 06:34:58,2025-01-01,"\N",0,439,"\N","\N",686,"\N",321
173370862,2025-01-01 06:34:59,2025-01-01,"\N",0,191,"\N","\N",684,"\N",348
173370863,2025-01-01 06:34:59,2025-01-01,"\N",0,1030,"\N","\N",689,"\N",357
173370864,2025-01-01 06:34:58,2025-01-01,"\N",0,345,"\N","\N",687,"\N",34
173370865,2025-01-01 06:34:58,2025-01-01,"\N",0,540,"\N","\N",689,"\N",318
173370866,2025-01-01 06:34:58,2025-01-01,"\N",0,439,"\N","\N",687,"\N",321
173370867,2025-01-01 06:34:58,2025-01-01,"\N",0,77,"\N","\N",687,"\N",125
173370868,2025-01-01 06:34:59,2025-01-01,"\N",0,710,"\N","\N",683,"\N",331
173370869,2025-01-01 06:34:59,2025-01-01,"\N",0,191,"\N","\N",685,"\N",348
173370870,2025-01-01 06:34:58,2025-01-01,"\N",0,345,"\N","\N",688,"\N",34
173370871,2025-01-01 06:34:59,2025-01-01,"\N",0,796,"\N","\N",680,"\N",326
173370872,2025-01-01 06:34:58,2025-01-01,"\N",0,540,"\N","\N",690,"\N",318
173370873,2025-01-01 06:34:58,2025-01-01,"\N",0,77,"\N","\N",688,"\N",125
173370874,2025-01-01 06:34:59,2025-01-01,"\N",0,710,"\N","\N",684,"\N",331
173370875,2025-01-01 06:34:59,2025-01-01,"\N",0,1030,"\N","\N",690,"\N",357
173370876,2025-01-01 06:34:59,2025-01-01,"\N",0,191,"\N","\N",686,"\N",348
173370877,2025-01-01 06:34:58,2025-01-01,"\N",0,439,"\N","\N",688,"\N",321
173370878,2025-01-01 06:29:52,2025-01-01,"\N",0,1030,"\N","\N",690,"\N",357
173370879,2025-01-01 06:34:58,2025-01-01,"\N",0,77,"\N","\N",689,"\N",125
173370880,2025-01-01 06:34:58,2025-01-01,"\N",0,540,"\N","\N",691,"\N",318
173370881,2025-01-01 06:34:58,2025-01-01,"\N",0,439,"\N","\N",689,"\N",321
173370882,2025-01-01 06:34:59,2025-01-01,"\N",0,191,"\N","\N",687,"\N",348
173370883,2025-01-01 06:34:59,2025-01-01,"\N",0,796,"\N","\N",681,"\N",326
173370884,2025-01-01 06:35:00,2025-01-01,"\N",0,1030,"\N","\N",691,"\N",357
173370885,2025-01-01 06:29:52,2025-01-01,"\N",0,1030,"\N","\N",691,"\N",357
173370886,2025-01-01 06:34:59,2025-01-01,"\N",0,710,"\N","\N",685,"\N",331
173370887,2025-01-01 06:34:58,2025-01-01,"\N",0,345,"\N","\N",689,"\N",34
173370888,2025-01-01 06:34:58,2025-01-01,"\N",0,77,"\N","\N",690,"\N",125
173370889,2025-01-01 06:34:59,2025-01-01,"\N",0,191,"\N","\N",688,"\N",348
173370890,2025-01-01 06:34:58,2025-01-01,"\N",0,439,"\N","\N",690,"\N",321
173370891,2025-01-01 06:35:00,2025-01-01,"\N",0,1030,"\N","\N",692,"\N",357
173370892,2025-01-01 06:34:58,2025-01-01,"\N",0,540,"\N","\N",692,"\N",318
173370893,2025-01-01 06:34:59,2025-01-01,"\N",0,796,"\N","\N",682,"\N",326
173370894,2025-01-01 06:34:59,2025-01-01,"\N",0,710,"\N","\N",686,"\N",331
173370895,2025-01-01 06:34:58,2025-01-01,"\N",0,345,"\N","\N",690,"\N",34
173370896,2025-01-01 06:34:58,2025-01-01,"\N",0,77,"\N","\N",691,"\N",125
173370897,2025-01-01 06:34:59,2025-01-01,"\N",0,191,"\N","\N",689,"\N",348
173370898,2025-01-01 06:34:58,2025-01-01,"\N",0,439,"\N","\N",691,"\N",321
173370899,2025-01-01 06:34:59,2025-01-01,"\N",0,796,"\N","\N",683,"\N",326
173370900,2025-01-01 06:34:58,2025-01-01,"\N",0,540,"\N","\N",693,"\N",318
173370901,2025-01-01 06:35:00,2025-01-01,"\N",0,1030,"\N","\N",693,"\N",357
173370902,2025-01-01 06:29:52,2025-01-01,"\N",0,1030,"\N","\N",692,"\N",357
173370903,2025-01-01 06:34:59,2025-01-01,"\N",0,710,"\N","\N",687,"\N",331
173370904,2025-01-01 06:29:52,2025-01-01,"\N",0,191,"\N","\N",689,"\N",348
173370905,2025-01-01 06:34:58,2025-01-01,"\N",0,345,"\N","\N",691,"\N",34
173370906,2025-01-01 06:34:59,2025-01-01,"\N",0,191,"\N","\N",690,"\N",348
173370907,2025-01-01 06:34:58,2025-01-01,"\N",0,77,"\N","\N",692,"\N",125
173370908,2025-01-01 06:34:58,2025-01-01,"\N",0,540,"\N","\N",694,"\N",318
173370909,2025-01-01 06:34:59,2025-01-01,"\N",0,710,"\N","\N",688,"\N",331
173370910,2025-01-01 06:34:58,2025-01-01,"\N",0,345,"\N","\N",692,"\N",34
173370911,2025-01-01 06:35:00,2025-01-01,"\N",0,1030,"\N","\N",694,"\N",357
173370912,2025-01-01 06:34:59,2025-01-01,"\N",0,796,"\N","\N",684,"\N",326
173370913,2025-01-01 06:34:59,2025-01-01,"\N",0,191,"\N","\N",691,"\N",348
173370914,2025-01-01 06:34:58,2025-01-01,"\N",0,439,"\N","\N",692,"\N",321
173370915,2025-01-01 06:34:58,2025-01-01,"\N",0,77,"\N","\N",693,"\N",125
173370916,2025-01-01 06:29:52,2025-01-01,"\N",0,191,"\N","\N",691,"\N",348
173370917,2025-01-01 06:34:58,2025-01-01,"\N",0,345,"\N","\N",693,"\N",34
173370918,2025-01-01 06:34:58,2025-01-01,"\N",0,60,"\N","\N",663,"\N",350
173370919,2025-01-01 06:34:59,2025-01-01,"\N",0,710,"\N","\N",689,"\N",331
173370920,2025-01-01 06:34:58,2025-01-01,"\N",0,439,"\N","\N",693,"\N",321
173370921,2025-01-01 06:35:00,2025-01-01,"\N",0,191,"\N","\N",692,"\N",348
173370922,2025-01-01 06:34:59,2025-01-01,"\N",0,796,"\N","\N",685,"\N",326
173370923,2025-01-01 06:34:58,2025-01-01,"\N",0,345,"\N","\N",694,"\N",34
173370924,2025-01-01 06:34:58,2025-01-01,"\N",0,1149,"\N","\N",663,"\N",327
173370925,2025-01-01 06:34:58,2025-01-01,"\N",0,77,"\N","\N",694,"\N",125
173370926,2025-01-01 06:29:52,2025-01-01,"\N",0,1149,"\N","\N",663,"\N",327
173370927,2025-01-01 06:29:52,2025-01-01,"\N",0,191,"\N","\N",692,"\N",348
173370928,2025-01-01 06:34:59,2025-01-01,"\N",0,710,"\N","\N",690,"\N",331
173370929,2025-01-01 06:34:58,2025-01-01,"\N",0,1149,"\N","\N",664,"\N",327
173370930,2025-01-01 06:34:59,2025-01-01,"\N",0,796,"\N","\N",686,"\N",326
173370931,2025-01-01 06:34:58,2025-01-01,"\N",0,60,"\N","\N",664,"\N",350
173370932,2025-01-01 06:35:00,2025-01-01,"\N",0,191,"\N","\N",693,"\N",348
173370933,2025-01-01 06:34:59,2025-01-01,"\N",0,204,"\N","\N",663,"\N",332
173370934,2025-01-01 06:34:59,2025-01-01,"\N",0,439,"\N","\N",694,"\N",321
173370935,2025-01-01 06:34:59,2025-01-01,"\N",0,229,"\N","\N",663,"\N",336
173370936,2025-01-01 06:29:52,2025-01-01,"\N",0,191,"\N","\N",693,"\N",348
173370937,2025-01-01 06:34:59,2025-01-01,"\N",0,710,"\N","\N",691,"\N",331
173370938,2025-01-01 06:35:00,2025-01-01,"\N",0,796,"\N","\N",687,"\N",326
173370939,2025-01-01 06:34:58,2025-01-01,"\N",0,60,"\N","\N",665,"\N",350
173370940,2025-01-01 06:34:58,2025-01-01,"\N",0,1149,"\N","\N",665,"\N",327
173370941,2025-01-01 06:29:52,2025-01-01,"\N",0,1149,"\N","\N",665,"\N",327
173370942,2025-01-01 06:35:00,2025-01-01,"\N",0,191,"\N","\N",694,"\N",348
173370943,2025-01-01 06:34:59,2025-01-01,"\N",0,204,"\N","\N",664,"\N",332
173370944,2025-01-01 06:35:00,2025-01-01,"\N",0,83,"\N","\N",663,"\N",339
173370945,2025-01-01 06:35:00,2025-01-01,"\N",0,710,"\N","\N",692,"\N",331
173370946,2025-01-01 06:34:59,2025-01-01,"\N",0,229,"\N","\N",664,"\N",336
173370947,2025-01-01 06:35:00,2025-01-01,"\N",0,796,"\N","\N",688,"\N",326
173370948,2025-01-01 06:34:58,2025-01-01,"\N",0,1149,"\N","\N",666,"\N",327
173370949,2025-01-01 06:29:52,2025-01-01,"\N",0,1149,"\N","\N",666,"\N",327
173370950,2025-01-01 06:34:59,2025-01-01,"\N",0,204,"\N","\N",665,"\N",332
173370951,2025-01-01 06:34:58,2025-01-01,"\N",0,60,"\N","\N",666,"\N",350
173370952,2025-01-01 06:34:59,2025-01-01,"\N",0,229,"\N","\N",665,"\N",336
173370953,2025-01-01 06:35:00,2025-01-01,"\N",0,83,"\N","\N",664,"\N",339
173370954,2025-01-01 06:35:00,2025-01-01,"\N",0,109,"\N","\N",663,"\N",122
173370955,2025-01-01 06:35:00,2025-01-01,"\N",0,68,"\N","\N",663,"\N",349
173370956,2025-01-01 06:35:00,2025-01-01,"\N",0,796,"\N","\N",689,"\N",326
173370957,2025-01-01 06:35:00,2025-01-01,"\N",0,710,"\N","\N",693,"\N",331
173370958,2025-01-01 06:34:59,2025-01-01,"\N",0,229,"\N","\N",666,"\N",336
173370959,2025-01-01 06:34:59,2025-01-01,"\N",0,1149,"\N","\N",667,"\N",327
173370960,2025-01-01 06:34:59,2025-01-01,"\N",0,204,"\N","\N",666,"\N",332
173370961,2025-01-01 06:34:58,2025-01-01,"\N",0,60,"\N","\N",667,"\N",350
173370962,2025-01-01 06:35:00,2025-01-01,"\N",0,109,"\N","\N",664,"\N",122
173370963,2025-01-01 06:35:00,2025-01-01,"\N",0,796,"\N","\N",690,"\N",326
173370964,2025-01-01 06:35:00,2025-01-01,"\N",0,710,"\N","\N",694,"\N",331
173370965,2025-01-01 06:35:00,2025-01-01,"\N",0,83,"\N","\N",665,"\N",339
173370966,2025-01-01 06:34:59,2025-01-01,"\N",0,229,"\N","\N",667,"\N",336
173370967,2025-01-01 06:35:00,2025-01-01,"\N",0,68,"\N","\N",664,"\N",349
173370968,2025-01-01 06:34:59,2025-01-01,"\N",0,1149,"\N","\N",668,"\N",327
173370969,2025-01-01 06:34:58,2025-01-01,"\N",0,60,"\N","\N",668,"\N",350
173370970,2025-01-01 06:29:53,2025-01-01,"\N",0,1149,"\N","\N",668,"\N",327
